"","country","year","countryn","cabinet_name","govern","sstran","openc","unemp","elderly","deindust","GDP_head_o","realgdpgr","inflation","gov_left2_m","instcons","fed","vturn","duration","succession","cs1","cs2","per504_505_g","soci","chri","ecol","libe","cons","oldage_pmp","health_pmp","almp_pmp","unemp_pmp","educ_gdp","ud","Debt_GDP","debt","deficit","adjustdef","interest","grossu","netu","adjcov","COUNTRY.ABBREV","CCODE","ISOCODE","TOTGEN","UEGEN","SKGEN","PGEN","APWWage","US100","UC1000","SS100","SC1000","MPS100","MPC1000","SPS100","SPC1000","UEQUAL","UEDUR","UEWAIT","UECOV","SICKQUAL","SICKDUR","SICKWAIT","SICKCOV","PQUAL","PFUND","AVGPER","PENCOV","MRET","FRET","LEXP65"
"200","Denmark",2001,5,"Rasmussen N IV",520,16.2992820739746,87.7478637695312,4.16519689559937,14.8029899597168,71.07423,31.187515625,0.70483410358429,2.34999990463257,87.1233367919922,2,0,87.0999984741211,1357,1,2001,22.5,8.35372924804688,0.899999976158142,0,0,0.100000001490116,0,7.09999990463257,5.90000009536743,1.89999997615814,2.90000009536743,8.21541976928711,73.8000030517578,52.0200004577637,58.3860130310059,3.00192189216614,1.47835266590118,5.09364986419678,2150.5,1814.69995117188,83,"DNK",5,208,35.7,11.9,12.6,11.2,293000,0.606,0.654,0.605,0.654,0.452,0.574,0.524,0.633,52,208,0,0.82,13,52,0,0.99,36,0.33,36,1.01,67,67,16.75
"201","Denmark",2002,5,"Rasmussen F I",521,16.4422607421875,88.5374221801758,4.2753849029541,14.8154096603394,73.35888,31.4078828125,0.4658482670784,2.42631483078003,0,2,0,87.0999984741211,1179,1,2002,24,11.1737343072891,0,0,0,0.777777791023254,0.222222223877907,7.09999990463257,6.09999990463257,1.89999997615814,3,8.21304035186768,73.1999969482422,51.6230010986328,58.2494239807129,1.97932887077332,1.0397527217865,5.05596685409546,2129.89990234375,1789.09997558594,NA,"DNK",5,208,35.5,12,12.5,11,304925,0.596,0.646,0.595,0.645,0.444,0.567,0.518,0.627,52,208,0,0.83,13,52,0,0.99,37,0.33,37,1.01,67,67,16.8
"202","Denmark",2003,5,"Rasmussen F I",521,17.1240730285645,84.3555603027344,5.39736890792847,14.8678398132324,73.61435,31.1200234375,0.383831173181534,2.09062004089355,0,2,0,87.0999984741211,1179,1,2003,25.5,11.1737343072891,0,0,0,0.777777791023254,0.222222223877907,7.19999980926514,6.19999980926514,1.79999995231628,3.29999995231628,8.12193965911865,72.4000015258789,49.6080017089844,56.6469993591309,1.43186366558075,1.21636986732483,4.30774164199829,2110.10009765625,1757.69995117188,NA,"DNK",5,208,35.1,11.8,12.5,10.9,316772,0.588,0.634,0.591,0.636,0.438,0.556,0.51,0.615,52,208,0,0.82,13,52,0,0.99,38,0.33,38,NA,67,67,17.05
"203","Denmark",2004,5,"Rasmussen F I",521,16.8624591827393,85.7640914916992,5.20275211334229,14.9603996276855,73.12279,32.634603515625,2.2964870929718,1.16016507148743,0,2,0,87.0999984741211,1179,1,2004,27,11.1737343072891,0,0,0,0.777777791023254,0.222222223877907,7.09999990463257,6.30000019073486,1.70000004768372,3.29999995231628,8.21189022064209,71.6999969482422,46.9580001831055,54.0115089416504,3.15315556526184,2.81144666671753,4.30470848083496,2120.19995117188,1759.80004882812,85,"DNK",5,208,35.1,11.6,12.6,10.9,327192,0.582,0.635,0.581,0.635,0.433,0.558,0.504,0.616,52,208,0,0.81,13,52,0,1,39,0.33,39,NA,67,67,17.4
"204","Denmark",2005,5,"Rasmussen F I",521,16.2516002655029,93.0724792480469,4.83056688308716,15.0894603729248,72.96905,33.92578125,2.44514799118042,1.80880546569824,0,2,0,84.5,1179,1,2005,28.5,11.1737343072891,0,0,0,0.777777791023254,0.222222223877907,7.30000019073486,6.40000009536743,1.60000002384186,2.79999995231628,8.08273983001709,71.6999969482422,39.2919998168945,45.8633460998535,5.95331001281738,4.99052429199219,3.40362501144409,2114.30004882812,1771.80004882812,NA,"DNK",5,208,35.4,11.3,12.5,11.6,331120,0.576,0.632,0.576,0.631,0.429,0.555,0.499,0.613,52,208,0,0.79,13,52,0,1,40,0.33,40,NA,65,65,17.6
"205","Denmark",2006,5,"Rasmussen F II",522,15.3681011199951,100.961502075195,3.89846205711365,15.2444896697998,73.6116,34.6320234375,3.39471030235291,1.89007329940796,0,2,0,84.5,1008,1,2006,30,19.2829189300537,0,0,0,0.742857158184052,0.257142871618271,7.40000009536743,6.59999990463257,1.5,2.29999995231628,7.72783994674683,69.4000015258789,32.7150001525879,41.2484474182129,5.66392850875854,3.66972637176514,3.81217503547668,2077.89990234375,1745.5,NA,"DNK",5,208,35.2,11.2,12.5,11.5,342078,0.57,0.625,0.569,0.625,0.424,0.55,0.491,0.606,52,208,0,0.79,13,52,0,1,40,0.33,40,NA,65,65,17.7
"206","Denmark",2007,5,"Rasmussen F II",522,14.8847608566284,102.152801513672,3.80168104171753,15.451789855957,73.55637,35.08803515625,1.58326208591461,1.71403133869171,0,2,0,86.5999984741211,1008,1,2007,31.5,19.2829189300537,0,0,0,0.742857158184052,0.257142871618271,7.30000019073486,6.69999980926514,1.29999995231628,1.89999997615814,7.6137900352478,69.0999984741211,27.7649993896484,34.3439521789551,5.16156196594238,2.64225220680237,4.28660821914673,2063.30004882812,1733.09997558594,85,"DNK",5,208,33.9,10.7,11.9,11.3,358102,0.521,0.561,0.507,0.524,0.405,0.532,0.466,0.585,52,208,0,0.78,13,52,0,1,40,0.33,40,1.01,65,65,17.85
"207","Denmark",2008,5,"Rasmussen F III",523,14.7094488143921,106.296997070312,3.43240094184875,15.7321901321411,74.06057,35.7852265625,-0.783852219581604,3.39947485923767,0,2,0,86.5999984741211,499,1,2008,33,10.6408958435059,0,0,0,0.71875,0.28125,7.40000009536743,6.80000019073486,1.29999995231628,1.70000004768372,7.49235010147095,67.5999984741211,32.318000793457,41.4373435974121,3.31807899475098,1.18604254722595,4.28424978256226,2053.30004882812,1726.09997558594,NA,"DNK",5,208,33.3,9.3,12.1,11.8,371438,0.493,0.521,0.551,0.549,0.44,0.557,0.507,0.612,52,208,0,0.7,13,52,0,1,40,0.33,40,1,65,65,18.05
"208","Denmark",2009,5,"Rasmussen F III",523,16.6971817016602,91.4278335571289,6.00848197937012,16.0992202758789,77.1377,34.54825,-5.66631555557251,1.32637226581573,0,2,0,86.5999984741211,499,1,2009,34.5,10.6408958435059,0,0,0,0.71875,0.28125,8.19999980926514,7.69999980926514,1.60000002384186,2.29999995231628,8.48797988891602,68.8000030517578,37.890998840332,49.2926445007324,-2.41345763206482,-1.35629343986511,3.58624172210693,2049.60009765625,1701.69995117188,NA,"DNK",5,208,33.3,9.4,12.1,11.8,379451,0.476,0.51,0.547,0.549,0.437,0.561,0.501,0.614,52,208,0,0.71,13,52,0,1,40,0.33,40,0.99,65,65,18.15
"209","Denmark",2010,5,"Rasmussen L",524,16.8822956085205,95.3864288330078,7.46477890014648,16.5531806945801,77.98308,35.87421875,1.3868590593338,2.29773020744324,9.60499954223633,2,0,86.5999984741211,910,1,2010,36,10.6408958435059,0,0,0,0.71875,0.28125,NA,NA,NA,NA,8.61797046661377,68.5,39.5900001525879,53.138916015625,-2.23038983345032,-0.202875077724457,2.92605829238892,2026.40002441406,1662,NA,"DNK",5,208,34.1,9.5,12.2,12.3,378917,0.564,0.588,0.564,0.565,0.458,0.589,0.531,0.651,52,104,0,0.71,13,52,0,1,40,0.33,40,1.02,65,65,18.35
"210","Denmark",2011,5,"Rasmussen L",524,17.0696849822998,102.185699462891,7.57155990600586,17.0705795288086,77.72968,36.11354296875,1.07128643989563,2.75660228729248,9.60499954223633,2,0,87.6999969482422,910,1,2011,37.5,10.6408958435059,0,0,0,0.71875,0.28125,NA,NA,NA,NA,8.54712009429932,NA,NA,59.9410209655762,-1.41675317287445,0.283218652009964,2.72935009002686,NA,NA,NA,"DNK",5,208,NA,9.5,12.3,NA,387236,0.562,0.586,0.573,0.572,0.456,0.589,0.53,0.651,52,104,0,0.71,13,52,0,NA,NA,NA,NA,NA,NA,NA,NA
"211","Finland",1970,6,"Koivisto I",605,7.02620983123779,50.953540802002,1.90166997909546,9.14025211334229,42.83688,12.2933544921875,7.47032499313354,2.7404420375824,59.9000015258789,0,0,82.1999969482422,783,1,1970,0,7.63347689807415,0.378048777580261,0,0,0,0,NA,NA,NA,NA,5.40947008132935,51.2999992370605,NA,11.8299856185913,4.45683193206787,NA,7.8274998664856,950.299987792969,828.400024414062,73,"FIN",6,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,65,65,NA
"212","Finland",1971,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32743978500366,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,NA,4.3,NA,NA,13918,0.403,0.483,NA,NA,0.329,0.477,NA,NA,26,30,5,0.41,0,50,7,1,40,0.15,4,0.98,65,65,12.9
"213","Finland",1972,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00448989868164,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,NA,5.9,13.6,NA,15756,0.546,0.853,0.743,0.915,0.37,0.534,NA,NA,26,30,5,0.46,0,50,7,1,40,0.155,4,0.98,65,65,13.35
"214","Finland",1973,6,"Sorsa I",606,7.32441997528076,50.013069152832,2.31292510032654,9.98714065551758,47.16806,14.1217412109375,6.60076904296875,10.7544813156128,49.7133331298828,0,0,81.4000015258789,1012,0,1973,0,12.6518907546997,0.514018714427948,0,0,0.0654205605387688,0,NA,NA,NA,NA,5.08959007263184,61.4000015258789,NA,7.92391490936279,5.21800184249878,NA,8.2591667175293,1242.5,1067.30004882812,NA,"FIN",6,246,NA,6.2,13.3,NA,18371,0.485,0.761,0.709,0.873,0.364,0.526,NA,NA,26,30,5,0.51,0,50,7,1,40,0.16,4,0.98,65,65,13.55
"215","Finland",1974,6,"Sorsa I",606,7.57981014251709,56.9182586669922,1.72719204425812,10.2963104248047,47.63407,14.5624482421875,3.0741868019104,16.936393737793,49.7133331298828,0,0,81.4000015258789,1012,0,1974,0.00147928996011615,12.6518907546997,0.514018714427948,0,0,0.0654205605387688,0,NA,NA,NA,NA,4.47897005081177,63.2000007629395,NA,6.29108572006226,4.65830373764038,NA,8.79083347320557,1329.69995117188,1147.5,NA,"FIN",6,246,NA,6.2,13.2,NA,21880,0.502,0.638,0.699,0.857,0.425,0.619,NA,NA,26,30,5,0.53,0,50,7,1,40,0.155,4,0.98,65,65,13.6
"216","Finland",1975,6,"Sorsa I",606,9.30735969543457,50.9379501342773,2.25464200973511,10.6112098693848,49.02759,14.1147109375,1.06908202171326,17.811393737793,49.7133331298828,0,0,73.8000030517578,1012,0,1975,0.0118343196809292,12.6518907546997,0.514018714427948,0,0,0.0654205605387688,0,NA,NA,NA,NA,5.02948999404907,65.3000030517578,NA,8.78977966308594,4.06024169921875,NA,9.62583351135254,1408.40002441406,1198.59997558594,77,"FIN",6,246,NA,5.9,13.1,NA,26518,0.418,0.509,0.662,0.849,0.41,0.562,NA,NA,26,30,5,0.55,0,50,7,1,40,0.15,4,0.98,65,65,13.85
"217","Finland",1976,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22444009780884,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,29.9,6.3,12.4,11.2,30098,0.476,0.615,0.594,0.74,0.413,0.59,0.447,0.611,26,40,5,0.54,0,50,7,1,40,0.135,4,0.8,65,65,14.05
"218","Finland",1977,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,29.9,6.3,12.2,11.3,32566,0.43,0.579,0.539,0.737,0.418,0.599,NA,NA,26,40,5,0.56,0,50,7,1,40,0.12,4,0.98,65,65,14.35
"219","Finland",1978,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,29.8,6.4,11.9,11.5,34488,0.396,0.539,0.494,0.69,0.425,0.612,NA,NA,26,40,5,0.59,0,50,7,1,40,0.125,4,0.98,65,65,14.6
"220","Finland",1979,6,"Sorsa III",607,11.2149534225464,58.8124885559082,5.98576784133911,11.7733497619629,51.55833,15.847484375,6.72318029403687,7.46695518493652,65.7200012207031,0,0,75.3000030517578,450,0,1979,0.319526612758636,9.53712749481201,0.380281686782837,0,0,0.063380278646946,0,NA,NA,NA,NA,4.79336023330688,68.0999984741211,NA,14.2098159790039,2.41536378860474,2.50838899612427,9.49916648864746,1585.69995117188,1263.19995117188,NA,"FIN",6,246,29.7,6.5,11.6,11.7,38281,0.367,0.503,0.458,0.647,0.403,0.579,NA,NA,26,40,5,0.61,0,50,7,1,40,0.13,4,0.99,65,65,14.75
"221","Finland",1980,6,"Koivisto II",608,10.8608713150024,63.7038803100586,4.6875,11.969030380249,51.81191,16.754625,5.08927774429321,11.5946197509766,65.3899993896484,0,0,75.3000030517578,1000,1,1980,0.507396459579468,0.478468894958496,0.390977442264557,0,0,0,0,5.09999990463257,5,0.800000011920929,0.600000023841858,4.8221697807312,69.4000015258789,NA,13.695611000061,2.73307538032532,2.01446461677551,10.421667098999,1646.40002441406,1332.19995117188,77,"FIN",6,246,29.3,6.4,11,11.8,42990,0.344,0.479,0.406,0.538,0.425,0.609,NA,NA,26,40,5,0.62,0,50,7,1,40,0.12,4,1.01,65,65,14.8
"222","Finland",1981,6,"Koivisto II",608,11.1066770553589,62.378288269043,4.9107141494751,12.125,51.94196,16.952263671875,1.27337944507599,11.3057546615601,65.3899993896484,0,0,75.3000030517578,1000,1,1981,0.757396459579468,0.478468894958496,0.390977442264557,0,0,0,0,5.40000009536743,5.19999980926514,0.699999988079071,0.699999988079071,4.82993984222412,68.3000030517578,NA,14.0713891983032,4.04189395904541,4.09801530838013,10.984167098999,1661.30004882812,1334,NA,"FIN",6,246,29.1,6.5,10.7,12,48813,0.33,0.496,0.363,0.492,0.434,0.616,0.468,0.645,26,40,5,0.62,0,50,7,1,40,0.11,4,1.01,65,65,15.05
"223","Finland",1982,6,"Koivisto II",608,12.0732860565186,58.2600517272949,5.39568281173706,12.2436304092407,52.97845,17.045634765625,3.09685158729553,9.58493041992188,65.3899993896484,0,0,75.3000030517578,1000,1,1982,1.07840240001678,0.478468894958496,0.390977442264557,0,0,0,0,5.69999980926514,5.30000019073486,0.800000011920929,0.899999976158142,4.77615976333618,68.4000015258789,NA,16.4229412078857,2.01077222824097,2.23593950271606,10.9875001907349,1703.40002441406,1354.80004882812,NA,"FIN",6,246,32.2,6.5,13.3,12.3,53288,0.328,0.494,0.793,0.781,0.439,0.625,0.489,0.668,26,40,5,0.63,0,50,7,1,40,0.105,4,1.01,65,65,15.45
"224","Finland",1983,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85174989700317,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,32.3,6.7,13.3,12.3,59043,0.342,0.54,0.792,0.783,0.441,0.623,0.493,0.668,26,40,5,NA,0,50,7,1,40,0.1,4,1.01,65,65,15.25
"225","Finland",1984,6,"Sorsa VI",609,13.0502462387085,57.4362716674805,5.24448013305664,12.3924598693848,55.13941,17.546533203125,2.98703694343567,7.06765842437744,45.7350006103516,0,0,75.6999969482422,1455,0,1984,1.96893489360809,2.35678958892822,0.463414639234543,0,0,0,0,6.80000019073486,5.09999990463257,0.800000011920929,0.899999976158142,4.69558000564575,69,NA,17.3590049743652,2.27937173843384,2.60054707527161,11.1158332824707,1765.80004882812,1396.90002441406,NA,"FIN",6,246,32.4,6.5,13.4,12.6,65120,0.315,0.504,0.801,0.793,0.451,0.646,0.499,0.681,26,40,5,NA,0,50,7,1,40,0.11,4,1.01,65,65,15.55
"226","Finland",1985,6,"Sorsa VI",609,13.8175916671753,56.2091102600098,5.04694795608521,12.4847002029419,56.44829,17.620134765625,3.22739601135254,5.19562292098999,45.7350006103516,0,0,75.6999969482422,1455,0,1985,2.55621290206909,2.35678958892822,0.463414639234543,0,0,0,0,7,5.40000009536743,0.699999988079071,1.29999995231628,5.04195976257324,69.0999984741211,NA,18.4338531494141,2.42577648162842,2.41767072677612,10.6508331298828,1784,1427.19995117188,77,"FIN",6,246,33.7,7.7,13.4,12.6,70341,0.587,0.636,0.807,0.798,0.452,0.648,0.56,0.7,26,30,5,0.64,0,50,7,1,40,0.12,4,NA,65,65,15.15
"227","Finland",1986,6,"Sorsa VI",609,14.1858577728271,50.5741195678711,5.3927321434021,12.6677503585815,57.04255,18.800171875,2.75439357757568,2.9335777759552,45.7350006103516,0,0,75.6999969482422,1455,0,1986,3.25,2.35678958892822,0.463414639234543,0,0,0,0,7,5.5,0.699999988079071,1.5,5.09658002853394,70,NA,19.4273529052734,2.69365239143372,1.73570895195007,8.91416645050049,1818.19995117188,1442.69995117188,NA,"FIN",6,246,34.5,8.5,13.3,12.7,74558,0.582,0.626,0.803,0.79,0.444,0.633,0.563,0.699,26,100,5,0.65,0,50,7,1,40,0.11,4,NA,65,65,15.55
"228","Finland",1987,6,"Sorsa VI",609,14.4131832122803,50.0503196716309,5.11006307601929,12.854829788208,58.39204,19.665482421875,3.61912608146667,4.11302709579468,45.7350006103516,0,0,72.0999984741211,1455,0,1987,4.05621290206909,2.35678958892822,0.463414639234543,0,0,0,0,7.30000019073486,5.59999990463257,0.800000011920929,1.5,5.19813013076782,70.6999969482422,NA,19.9465312957764,0.622718811035156,-0.19790306687355,7.90916681289673,1819,1442,NA,"FIN",6,246,34.5,8.6,13.3,12.6,80036,0.58,0.623,0.803,0.79,0.431,0.617,0.556,0.696,26,100,5,0.66,0,50,7,1,40,0.1,4,NA,65,65,15.6
"229","Finland",1988,6,"Holkeri I",610,13.7076778411865,48.6041717529297,4.57413196563721,13.0382099151611,59.54546,21.167931640625,5.15349435806274,5.08593225479126,43.1133346557617,0,0,72.0999984741211,1216,1,1988,4.96893501281738,35.7008514404297,0.427480906248093,0,0,0,0.404580146074295,6.90000009536743,5.5,0.899999976158142,1.39999997615814,5.06490993499756,72.3000030517578,NA,18.8325443267822,4.2089319229126,2.27196049690247,10.5574998855591,1866.09997558594,1483.69995117188,NA,"FIN",6,246,34.6,8.7,13.4,12.5,87098,0.579,0.622,0.806,0.793,0.417,0.599,0.544,0.689,26,100,5,0.67,0,50,7,1,40,0.085,4,NA,65,65,15.65
"230","Finland",1989,6,"Holkeri I",610,13.3739070892334,48.6457595825195,3.10679602622986,13.2151498794556,60.6656,21.82055078125,5.4173731803894,6.59291076660156,43.1133346557617,0,0,72.0999984741211,1216,1,1989,5.97929000854492,35.7008514404297,0.427480906248093,0,0,0,0.404580146074295,6.69999980926514,5.59999990463257,0.800000011920929,1.10000002384186,5.07036018371582,73,NA,16.5624694824219,5.40279006958008,2.53414511680603,12.0858335494995,1908.30004882812,1531.80004882812,85,"FIN",6,246,35.2,9,13.8,12.5,95251,0.636,0.664,0.876,0.832,0.395,0.55,0.583,0.697,26,100,5,0.67,0,50,7,1,40,0.07,4,NA,65,65,15.85
"231","Finland",1990,6,"Holkeri I",610,14.6491107940674,46.6142692565918,3.18570303916931,13.377459526062,60.68993,22.001251953125,0.142468467354774,6.14956140518188,43.1133346557617,0,0,72.0999984741211,1216,1,1990,7.07840251922607,35.7008514404297,0.427480906248093,0,0,0,0.404580146074295,7,6.09999990463257,0.800000011920929,1.10000002384186,5.33590984344482,72.5,10.1789999008179,16.4007968902588,3.46883654594421,1.05074048042297,13.2089834213257,1915.40002441406,1526.80004882812,NA,"FIN",6,246,35,9,13.7,12.3,104496,0.627,0.662,0.868,0.83,0.381,0.531,0.576,0.689,26,100,5,0.67,0,50,7,1,40,0.07,4,1.01,65,65,15.8
"232","Finland",1991,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33289003372192,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,35.6,9.4,13.7,12.4,108455,0.647,0.685,0.867,0.836,0.379,0.526,0.596,0.699,26,100,5,0.69,0,50,7,1,40,0.07,4,1.01,65,65,16.1
"233","Finland",1992,6,"Aho I",611,22.1690788269043,51.1246604919434,11.7316198348999,13.6850500106812,63.52459,19.004767578125,-3.48495316505432,2.91932320594788,0,0,0,72.0999984741211,1157,0,1992,9.50739669799805,5.5594482421875,0,0.0695652142167091,0,0,0.347826093435287,9,7,1.60000002384186,3.70000004768372,6.51512002944946,78.4000015258789,33.564998626709,44.6479148864746,-7.48893880844116,-4.02594375610352,11.9724998474121,2035.40002441406,1451,NA,"FIN",6,246,36.1,10,13.6,12.5,114897,0.658,0.684,0.854,0.819,0.388,0.555,0.623,0.727,26,100,5,0.73,0,50,7,1,40,0.135,4,1.01,65,65,16.15
"234","Finland",1993,6,"Aho I",611,23.6635131835938,59.0819206237793,16.423360824585,13.8373498916626,64.48326,18.71028515625,-0.811711549758911,2.19065356254578,0,0,0,72.0999984741211,1157,0,1993,10.8195266723633,5.5594482421875,0,0.0695652142167091,0,0,0.347826093435287,9,6.09999990463257,1.5,4.69999980926514,7.48367023468018,80.6999969482422,51.2919998168945,57.7629699707031,-8.67916870117188,-4.2778844833374,8.82499980926514,2089.80004882812,1396.09997558594,NA,"FIN",6,246,36,10.2,13.3,12.5,116865,0.657,0.706,0.798,0.795,0.396,0.573,0.659,0.773,26,100,5,0.74,0,50,7,1,40,0.2,4,1.01,65,65,16.05
"235","Finland",1994,6,"Aho I",611,23.6403331756592,63.8907699584961,16.625919342041,14.0133600234985,65.03667,19.93048046875,3.65373516082764,1.08855831623077,0,0,0,72.0999984741211,1157,0,1994,12.184910774231,5.5594482421875,0,0.0695652142167091,0,0,0.347826093435287,8.80000019073486,5.59999990463257,1.5,4.5,6.85562992095947,80.3000030517578,58.5460014343262,60.6674423217773,-5.66953706741333,-2.41698098182678,9.03666687011719,2070.10009765625,1376.09997558594,85,"FIN",6,246,37.2,10.6,13.7,12.9,121916,0.665,0.783,0.811,0.875,0.39,0.568,0.695,0.8,26,100,5,0.75,0,50,7,1,40,0.19,4,1.01,65,65,16.75
"236","Finland",1995,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.80942010879517,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FIN",6,246,36.2,10.4,13.2,12.6,132533,0.638,0.748,0.764,0.799,0.365,0.546,0.663,0.782,26,100,5,0.75,0,50,7,1,40,0.18,4,1.02,65,65,16.7
"237","Finland",1996,6,"Lipponen I",612,21.3505363464355,67.4531707763672,14.631199836731,14.3999996185303,65.17225,22.178865234375,3.5704038143158,0.629198133945465,63.7099990844727,1,0,71.6999969482422,1463,0,1996,15.0399408340454,4.10076355934143,0.512195110321045,0,0.0731707289814949,0,0.317073166370392,8.80000019073486,5.59999990463257,1.60000002384186,3.70000004768372,6.86052989959717,80.4000015258789,66.745002746582,66.2219009399414,-1.99335885047913,-0.074979305267334,7.07666683197021,2103.89990234375,1442.69995117188,NA,"FIN",6,246,36,10.3,13.3,12.4,137046,0.626,0.734,0.771,0.804,0.351,0.528,0.66,0.776,26,100,5,0.75,0,50,7,1,40,0.185,4,1.02,65,65,16.8
"238","Finland",1997,6,"Lipponen I",612,19.7411060333252,70.1182708740234,12.6817398071289,14.5525302886963,65.49491,24.04415625,6.20573091506958,1.19255650043488,63.7099990844727,2,0,71.6999969482422,1463,0,1997,16.5118350982666,4.10076355934143,0.512195110321045,0,0.0731707289814949,0,0.317073166370392,8.19999980926514,5.40000009536743,1.39999997615814,3.20000004768372,NA,79.4000015258789,65.015998840332,64.6617050170898,0.493863970041275,0.994655013084412,5.95749998092651,2108,1461.59997558594,NA,"FIN",6,246,35.2,9.8,13.2,12.2,140619,0.614,0.721,0.765,0.797,0.339,0.512,0.627,0.744,43,100,7,0.76,0,50,7,1,40,0.19,4,1.02,65,65,17.05
"239","Finland",1998,6,"Lipponen I",612,18.2550086975098,69.0725479125977,11.4045600891113,14.671070098877,65.74786,25.696671875,5.03012847900391,1.39947128295898,63.7099990844727,2,0,71.6999969482422,1463,0,1998,18.0014801025391,4.10076355934143,0.512195110321045,0,0.0731707289814949,0,0.317073166370392,7.69999980926514,5.19999980926514,1.20000004768372,2.70000004768372,NA,78,59.8860015869141,61.1918029785156,3.24116563796997,3.11087274551392,4.78749990463257,2138.19995117188,1478.80004882812,NA,"FIN",6,246,35.4,9.7,13.2,12.5,141300,0.615,0.723,0.765,0.797,0.341,0.517,0.646,0.811,43,100,7,0.75,0,50,7,1,40,0.19,4,1.01,65,65,17.15
"240","Finland",1999,6,"Lipponen I",612,17.736120223999,68.5246200561523,10.2433300018311,14.7725095748901,65.89419,26.845474609375,3.90837144851685,1.16223692893982,63.7099990844727,2,0,68.3000030517578,1463,0,1999,19.5,4.10076355934143,0.512195110321045,0,0.0731707289814949,0,0.317073166370392,7.69999980926514,5.19999980926514,1.10000002384186,2.5,5.86960983276367,76.3000030517578,55.6790008544922,54.8786888122559,3.14366126060486,2.83884978294373,4.72249984741211,2118.60009765625,1499.5,NA,"FIN",6,246,34.9,9.4,13.1,12.3,146400,0.598,0.703,0.752,0.784,0.325,0.496,0.633,0.795,43,100,7,0.74,0,50,7,1,40,0.19,4,1.01,65,65,17.35
"241","Finland",2000,6,"Lipponen II",613,16.1912326812744,78.013542175293,9.80924320220947,14.9149904251099,66.29697,28.78975,5.32375144958496,3.04209637641907,57.7400016784668,2,0,68.3000030517578,1142,1,2000,21,7.67258627712727,0.425000011920929,0,0.0916666686534882,0,0.383333325386047,7.5,5,0.899999976158142,2.20000004768372,5.71687984466553,75,48.0169982910156,52.4093551635742,7.94186639785767,7.16501474380493,5.48250007629395,2132.10009765625,1504.40002441406,86.5,"FIN",6,246,34.6,9.3,13.1,12.2,152402,0.584,0.687,0.744,0.776,0.315,0.484,0.621,0.782,43,100,7,0.74,0,50,7,1,40,0.19,5,1,65,65,17.5
